image_id,labels_message
ckj30js9e7ai60sjhdn4b8kw7,"{""headline"": {""top"": 73, ""left"": 202, ""height"": 420, ""width"": 781}, ""subtitle"": {""top"": 627, ""left"": 433, ""height"": 97, ""width"": 368}, ""artdeco"": {""top"": 785, ""left"": 223, ""height"": 558, ""width"": 813}, ""chart-title"": {""top"": 1379, ""left"": 352, ""height"": 283, ""width"": 530}, ""chart-number"": {""top"": 1739, ""left"": 247, ""height"": 222, ""width"": 716}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1222}}"
ckj30js9f7alq0sjheicufs71,"{""headline"": {""top"": 1060, ""left"": 372, ""height"": 926, ""width"": 486}, ""subtitle"": {""top"": 449, ""left"": 356, ""height"": 121, ""width"": 477}, ""chart-title"": {""top"": 615, ""left"": 275, ""height"": 68, ""width"": 692}, ""chart-number"": {""top"": 696, ""left"": 267, ""height"": 129, ""width"": 692}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7apa0sjhaspt8y1l,"{""headline"": {""top"": 186, ""left"": 12, ""height"": 287, ""width"": 1165}, ""subtitle"": {""top"": 562, ""left"": 146, ""height"": 85, ""width"": 962}, ""chart-title"": {""top"": 728, ""left"": 211, ""height"": 97, ""width"": 416}, ""chart-number"": {""top"": 716, ""left"": 672, ""height"": 121, ""width"": 323}, ""artdeco"": {""top"": 967, ""left"": 0, ""height"": 1083, ""width"": 1234}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""text"": {""top"": 2022, ""left"": 267, ""height"": 133, ""width"": 724}}"
ckj30js9h7asu0sjhbkho863k,"{""headline"": {""top"": 821, ""left"": 291, ""height"": 178, ""width"": 647}, ""subtitle"": {""top"": 999, ""left"": 409, ""height"": 101, ""width"": 428}, ""chart-title"": {""top"": 1270, ""left"": 388, ""height"": 93, ""width"": 441}, ""chart-number"": {""top"": 1411, ""left"": 405, ""height"": 227, ""width"": 380}, ""text"": {""top"": 1630, ""left"": 376, ""height"": 105, ""width"": 522}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1234}}"
ckj30js9h7awe0sjh23i55ujp,"{""headline"": {""top"": 125, ""left"": 271, ""height"": 348, ""width"": 643}, ""subtitle"": {""top"": 550, ""left"": 170, ""height"": 146, ""width"": 882}, ""chart-title"": {""top"": 720, ""left"": 170, ""height"": 77, ""width"": 882}, ""chart-number"": {""top"": 825, ""left"": 182, ""height"": 744, ""width"": 890}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2192, ""width"": 1242}}"
ckj30js9k7azy0sjhbzkgh8fb,"{""headline"": {""top"": 103, ""left"": 101, ""height"": 216, ""width"": 598}, ""subtitle"": {""top"": 363, ""left"": 120, ""height"": 66, ""width"": 579}, ""chart-title"": {""top"": 560, ""left"": 83, ""height"": 74, ""width"": 605}, ""chart-number"": {""top"": 652, ""left"": 105, ""height"": 941, ""width"": 586}, ""background"": {""top"": 11, ""left"": 10, ""height"": 1978, ""width"": 758}}"
ckj30js9e7aii0sjhdmqu2avy,"{""headline"": {""top"": 421, ""left"": 178, ""height"": 117, ""width"": 793}, ""subtitle"": {""top"": 578, ""left"": 215, ""height"": 85, ""width"": 784}, ""artdeco"": {""top"": 752, ""left"": 202, ""height"": 942, ""width"": 817}, ""text"": {""top"": 1723, ""left"": 239, ""height"": 287, ""width"": 748}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b3i0sjh366qcan8,"{""headline"": {""top"": 214, ""left"": 275, ""height"": 348, ""width"": 684}, ""artdeco"": {""top"": 712, ""left"": 364, ""height"": 501, ""width"": 473}, ""subtitle"": {""top"": 1217, ""left"": 328, ""height"": 174, ""width"": 542}, ""chart-title"": {""top"": 1496, ""left"": 405, ""height"": 85, ""width"": 384}, ""chart-number"": {""top"": 1597, ""left"": 247, ""height"": 223, ""width"": 728}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2196, ""width"": 1242}}"
ckj30js9l7b720sjh6k1iehi3,"{""headline"": {""top"": 194, ""left"": 215, ""height"": 829, ""width"": 897}, ""subtitle"": {""top"": 1100, ""left"": 376, ""height"": 109, ""width"": 457}, ""chart-title"": {""top"": 1642, ""left"": 279, ""height"": 101, ""width"": 631}, ""chart-number"": {""top"": 1771, ""left"": 356, ""height"": 154, ""width"": 493}, ""text"": {""top"": 1969, ""left"": 401, ""height"": 102, ""width"": 448}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9m7bam0sjh4j739fjp,"{""headline"": {""top"": 166, ""left"": 85, ""height"": 234, ""width"": 1128}, ""subtitle"": {""top"": 441, ""left"": 190, ""height"": 121, ""width"": 829}, ""chart-title"": {""top"": 603, ""left"": 421, ""height"": 80, ""width"": 420}, ""chart-number"": {""top"": 728, ""left"": 672, ""height"": 182, ""width"": 262}, ""artdeco"": {""top"": 1905, ""left"": 186, ""height"": 214, ""width"": 227}, ""text"": {""top"": 1937, ""left"": 449, ""height"": 194, ""width"": 603}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1230}}"
ckj30js997a7u0sjh4kh5e66j,"{""headline"": {""top"": 182, ""left"": 85, ""height"": 1589, ""width"": 396}, ""subtitle"": {""top"": 360, ""left"": 566, ""height"": 198, ""width"": 611}, ""chart-title"": {""top"": 663, ""left"": 583, ""height"": 376, ""width"": 537}, ""chart-number"": {""top"": 1165, ""left"": 595, ""height"": 174, ""width"": 441}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2184, ""width"": 1242}}"
ckj30js9a7abe0sjhehne6m4u,"{""headline"": {""top"": 154, ""left"": 109, ""height"": 347, ""width"": 991}, ""artdeco"": {""top"": 607, ""left"": 118, ""height"": 740, ""width"": 942}, ""subtitle"": {""top"": 1282, ""left"": 304, ""height"": 182, ""width"": 647}, ""chart-number"": {""top"": 1715, ""left"": 267, ""height"": 202, ""width"": 684}, ""chart-title"": {""top"": 1488, ""left"": 89, ""height"": 190, ""width"": 1076}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7am20sjhaxcs1zd3,"{""headline"": {""top"": 154, ""left"": 138, ""height"": 469, ""width"": 942}, ""subtitle"": {""top"": 671, ""left"": 182, ""height"": 138, ""width"": 894}, ""chart-title"": {""top"": 861, ""left"": 316, ""height"": 146, ""width"": 606}, ""chart-number"": {""top"": 1136, ""left"": 154, ""height"": 320, ""width"": 987}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2204, ""width"": 1242}, ""text"": {""top"": 1541, ""left"": 73, ""height"": 598, ""width"": 1092}}"
ckj30js9g7apm0sjh2e1e30fk,"{""headline"": {""top"": 380, ""left"": 336, ""height"": 1177, ""width"": 542}, ""subtitle"": {""top"": 1581, ""left"": 368, ""height"": 73, ""width"": 429}, ""chart-title"": {""top"": 1658, ""left"": 409, ""height"": 57, ""width"": 392}, ""chart-number"": {""top"": 1739, ""left"": 231, ""height"": 210, ""width"": 796}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2196, ""width"": 1226}}"
ckj30js9h7awq0sjh5q4a0lyl,"{""headline"": {""top"": 226, ""left"": 194, ""height"": 211, ""width"": 918}, ""subtitle"": {""top"": 493, ""left"": 275, ""height"": 106, ""width"": 672}, ""chart-title"": {""top"": 1165, ""left"": 465, ""height"": 97, ""width"": 312}, ""chart-number"": {""top"": 1347, ""left"": 122, ""height"": 234, ""width"": 1011}, ""artdeco"": {""top"": 635, ""left"": 304, ""height"": 501, ""width"": 606}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b0a0sjh8zsa78x1,"{""headline"": {""top"": 267, ""left"": 166, ""height"": 194, ""width"": 890}, ""subtitle"": {""top"": 485, ""left"": 324, ""height"": 97, ""width"": 554}, ""artdeco"": {""top"": 639, ""left"": 255, ""height"": 691, ""width"": 671}, ""chart-title"": {""top"": 1448, ""left"": 401, ""height"": 182, ""width"": 420}, ""chart-number"": {""top"": 1670, ""left"": 372, ""height"": 81, ""width"": 437}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2200, ""width"": 1222}}"
ckj30js9l7b3u0sjh8omify9w,"{""headline"": {""top"": 611, ""left"": 275, ""height"": 428, ""width"": 708}, ""subtitle"": {""top"": 1104, ""left"": 421, ""height"": 307, ""width"": 420}, ""chart-title"": {""top"": 1476, ""left"": 133, ""height"": 142, ""width"": 886}, ""chart-number"": {""top"": 1622, ""left"": 215, ""height"": 242, ""width"": 812}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1234}}"
ckj30js9m7b7e0sjhb9e65yyd,"{""headline"": {""top"": 93, ""left"": 45, ""height"": 752, ""width"": 934}, ""subtitle"": {""top"": 1241, ""left"": 113, ""height"": 85, ""width"": 546}, ""chart-title"": {""top"": 937, ""left"": 114, ""height"": 61, ""width"": 574}, ""chart-number"": {""top"": 1035, ""left"": 113, ""height"": 142, ""width"": 526}, ""artdeco"": {""top"": 1658, ""left"": 101, ""height"": 303, ""width"": 271}, ""text"": {""top"": 1957, ""left"": 109, ""height"": 146, ""width"": 510}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9m7bay0sjhd2653qnf,"{""headline"": {""top"": 299, ""left"": 122, ""height"": 283, ""width"": 1035}, ""subtitle"": {""top"": 566, ""left"": 376, ""height"": 146, ""width"": 530}, ""chart-title"": {""top"": 825, ""left"": 227, ""height"": 295, ""width"": 186}, ""chart-number"": {""top"": 809, ""left"": 437, ""height"": 752, ""width"": 530}, ""text"": {""top"": 1832, ""left"": 291, ""height"": 141, ""width"": 651}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bei0sjhccu3hqx1,"{""headline"": {""top"": 619, ""left"": 283, ""height"": 226, ""width"": 765}, ""subtitle"": {""top"": 886, ""left"": 360, ""height"": 56, ""width"": 526}, ""text"": {""top"": 1727, ""left"": 227, ""height"": 267, ""width"": 768}, ""artdeco"": {""top"": 1148, ""left"": 441, ""height"": 530, ""width"": 307}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2204, ""width"": 1234}}"
ckj30js997a860sjhbppce30c,"{""headline"": {""top"": 105, ""left"": 211, ""height"": 481, ""width"": 849}, ""artdeco"": {""top"": 1739, ""left"": 449, ""height"": 352, ""width"": 368}, ""subtitle"": {""top"": 1444, ""left"": 287, ""height"": 323, ""width"": 688}, ""background"": {""top"": 0, ""left"": 4, ""height"": 2208, ""width"": 1222}}"
ckj30js9a7abq0sjh8nue7m4x,"{""headline"": {""top"": 142, ""left"": 49, ""height"": 416, ""width"": 1136}, ""subtitle"": {""top"": 643, ""left"": 372, ""height"": 150, ""width"": 522}, ""chart-title"": {""top"": 861, ""left"": 162, ""height"": 93, ""width"": 906}, ""chart-number"": {""top"": 954, ""left"": 421, ""height"": 130, ""width"": 396}, ""artdeco"": {""top"": 1080, ""left"": 166, ""height"": 974, ""width"": 922}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7afa0sjhateq3rhw,"{""headline"": {""top"": 129, ""left"": 202, ""height"": 235, ""width"": 785}, ""subtitle"": {""top"": 1051, ""left"": 182, ""height"": 146, ""width"": 469}, ""chart-number"": {""top"": 1213, ""left"": 182, ""height"": 546, ""width"": 898}, ""text"": {""top"": 1901, ""left"": 506, ""height"": 254, ""width"": 590}, ""artdeco"": {""top"": 421, ""left"": 263, ""height"": 590, ""width"": 671}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9e7aiu0sjh7bhvak77,"{""headline"": {""top"": 174, ""left"": 170, ""height"": 445, ""width"": 914}, ""subtitle"": {""top"": 1521, ""left"": 291, ""height"": 109, ""width"": 668}, ""chart-title"": {""top"": 1743, ""left"": 235, ""height"": 109, ""width"": 752}, ""chart-number"": {""top"": 1860, ""left"": 263, ""height"": 154, ""width"": 740}, ""artdeco"": {""top"": 655, ""left"": 170, ""height"": 805, ""width"": 894}, ""background"": {""top"": 4, ""left"": 8, ""height"": 2204, ""width"": 1234}}"
ckj30js9f7ame0sjh6g5xd4w1,"{""headline"": {""top"": 372, ""left"": 138, ""height"": 340, ""width"": 954}, ""subtitle"": {""top"": 724, ""left"": 198, ""height"": 109, ""width"": 842}, ""text"": {""top"": 150, ""left"": 376, ""height"": 182, ""width"": 465}, ""chart-title"": {""top"": 1666, ""left"": 926, ""height"": 93, ""width"": 194}, ""chart-number"": {""top"": 1763, ""left"": 886, ""height"": 73, ""width"": 267}, ""background"": {""top"": 0, ""left"": 4, ""height"": 2208, ""width"": 1238}}"
ckj30js9g7apy0sjh0m972f3a,"{""headline"": {""top"": 720, ""left"": 126, ""height"": 311, ""width"": 962}, ""subtitle"": {""top"": 1023, ""left"": 162, ""height"": 125, ""width"": 922}, ""chart-title"": {""top"": 1609, ""left"": 894, ""height"": 134, ""width"": 198}, ""chart-number"": {""top"": 1755, ""left"": 890, ""height"": 77, ""width"": 202}, ""text"": {""top"": 1893, ""left"": 368, ""height"": 165, ""width"": 510}, ""artdeco"": {""top"": 113, ""left"": 283, ""height"": 570, ""width"": 643}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7ati0sjh8pbs71br,"{""headline"": {""top"": 137, ""left"": 138, ""height"": 385, ""width"": 986}, ""subtitle"": {""top"": 586, ""left"": 384, ""height"": 81, ""width"": 486}, ""chart-title"": {""top"": 764, ""left"": 231, ""height"": 109, ""width"": 784}, ""chart-number"": {""top"": 898, ""left"": 182, ""height"": 546, ""width"": 918}, ""artdeco"": {""top"": 1852, ""left"": 105, ""height"": 247, ""width"": 231}, ""text"": {""top"": 1848, ""left"": 372, ""height"": 279, ""width"": 793}, ""background"": {""top"": 0, ""left"": 4, ""height"": 2208, ""width"": 1238}}"
ckj30js9i7ax20sjh9g4hhniv,"{""headline"": {""top"": 32, ""left"": 105, ""height"": 296, ""width"": 1015}, ""subtitle"": {""top"": 332, ""left"": 279, ""height"": 101, ""width"": 684}, ""chart-title"": {""top"": 2030, ""left"": 206, ""height"": 93, ""width"": 482}, ""chart-number"": {""top"": 1913, ""left"": 752, ""height"": 97, ""width"": 259}, ""artdeco"": {""top"": 481, ""left"": 247, ""height"": 688, ""width"": 764}, ""background"": {""top"": 0, ""left"": 4, ""height"": 2208, ""width"": 1222}}"
ckj30js9k7b0m0sjh5jq47tnb,"{""headline"": {""top"": 214, ""left"": 231, ""height"": 219, ""width"": 764}, ""subtitle"": {""top"": 1504, ""left"": 142, ""height"": 239, ""width"": 946}, ""chart-number"": {""top"": 1763, ""left"": 190, ""height"": 178, ""width"": 870}, ""artdeco"": {""top"": 797, ""left"": 53, ""height"": 687, ""width"": 1148}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1230}}"
ckj30js9l7b460sjhdtpm6rs7,"{""headline"": {""top"": 255, ""left"": 239, ""height"": 424, ""width"": 772}, ""subtitle"": {""top"": 1351, ""left"": 340, ""height"": 125, ""width"": 619}, ""chart-title"": {""top"": 1521, ""left"": 255, ""height"": 88, ""width"": 376}, ""text"": {""top"": 1804, ""left"": 219, ""height"": 133, ""width"": 817}, ""chart-number"": {""top"": 1508, ""left"": 635, ""height"": 101, ""width"": 356}, ""artdeco"": {""top"": 704, ""left"": 275, ""height"": 647, ""width"": 712}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2204, ""width"": 1242}}"
ckj30js9n7bba0sjhfrgh4ygm,"{""subtitle"": {""top"": 985, ""left"": 204, ""height"": 96, ""width"": 403}, ""headline"": {""top"": 150, ""left"": 164, ""height"": 275, ""width"": 450}, ""chart-number"": {""top"": 1487, ""left"": 186, ""height"": 77, ""width"": 428}, ""chart-title"": {""top"": 1399, ""left"": 182, ""height"": 92, ""width"": 421}, ""artdeco"": {""top"": 1641, ""left"": 307, ""height"": 147, ""width"": 194}, ""text"": {""top"": 1791, ""left"": 149, ""height"": 106, ""width"": 528}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9n7beu0sjh2tuyb5n5,"{""headline"": {""top"": 303, ""left"": 126, ""height"": 247, ""width"": 986}, ""subtitle"": {""top"": 590, ""left"": 336, ""height"": 93, ""width"": 578}, ""text"": {""top"": 930, ""left"": 348, ""height"": 93, ""width"": 534}, ""artdeco"": {""top"": 1035, ""left"": 453, ""height"": 300, ""width"": 328}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""chart-number"": {""top"": 1407, ""left"": 73, ""height"": 550, ""width"": 1080}}"
ckj30js9a7a8i0sjhetb64ttu,"{""headline"": {""top"": 133, ""left"": 308, ""height"": 174, ""width"": 804}, ""text"": {""top"": 1945, ""left"": 324, ""height"": 134, ""width"": 853}, ""background"": {""top"": 0, ""left"": 8, ""height"": 2208, ""width"": 1234}}"
ckj30js9b7ac20sjhh7tjcseu,"{""headline"": {""top"": 85, ""left"": 194, ""height"": 178, ""width"": 874}, ""chart-number"": {""top"": 1181, ""left"": 134, ""height"": 465, ""width"": 962}, ""artdeco"": {""top"": 1812, ""left"": 69, ""height"": 335, ""width"": 336}, ""text"": {""top"": 1820, ""left"": 445, ""height"": 319, ""width"": 740}, ""background"": {""top"": 0, ""left"": 8, ""height"": 2208, ""width"": 1230}}"
ckj30js9b7afm0sjh9pkpdyro,"{""headline"": {""top"": 1157, ""left"": 154, ""height"": 275, ""width"": 910}, ""subtitle"": {""top"": 1460, ""left"": 194, ""height"": 109, ""width"": 854}, ""chart-number"": {""top"": 1618, ""left"": 291, ""height"": 117, ""width"": 668}, ""background"": {""top"": 0, ""left"": 8, ""height"": 2208, ""width"": 1230}, ""artdeco"": {""top"": 1755, ""left"": 473, ""height"": 271, ""width"": 288}, ""text"": {""top"": 2022, ""left"": 449, ""height"": 69, ""width"": 372}}"
ckj30js9f7amq0sjhff9cd0p3,"{""headline"": {""top"": 198, ""left"": 25, ""height"": 914, ""width"": 954}, ""chart-title"": {""top"": 1262, ""left"": 65, ""height"": 101, ""width"": 780}, ""chart-number"": {""top"": 1375, ""left"": 61, ""height"": 89, ""width"": 687}, ""text"": {""top"": 1545, ""left"": 69, ""height"": 348, ""width"": 599}, ""artdeco"": {""top"": 1917, ""left"": 971, ""height"": 251, ""width"": 251}, ""background"": {""top"": 0, ""left"": 4, ""height"": 2208, ""width"": 1238}}"
ckj30js9g7aqa0sjh0ja4bobo,"{""headline"": {""top"": 340, ""left"": 413, ""height"": 926, ""width"": 420}, ""subtitle"": {""top"": 1371, ""left"": 255, ""height"": 137, ""width"": 768}, ""chart-title"": {""top"": 1634, ""left"": 348, ""height"": 97, ""width"": 586}, ""chart-number"": {""top"": 1739, ""left"": 433, ""height"": 109, ""width"": 404}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7atu0sjh6l72a2rk,"{""headline"": {""top"": 137, ""left"": 186, ""height"": 275, ""width"": 862}, ""chart-title"": {""top"": 853, ""left"": 312, ""height"": 498, ""width"": 586}, ""chart-number"": {""top"": 1399, ""left"": 308, ""height"": 219, ""width"": 578}, ""background"": {""top"": 4, ""left"": 0, ""height"": 2204, ""width"": 1242}}"
ckj30js9i7axe0sjhdo9i2etf,"{""headline"": {""top"": 125, ""left"": 72, ""height"": 150, ""width"": 649}, ""subtitle"": {""top"": 275, ""left"": 134, ""height"": 88, ""width"": 524}, ""chart-title"": {""top"": 443, ""left"": 101, ""height"": 92, ""width"": 601}, ""chart-number"": {""top"": 557, ""left"": 98, ""height"": 1073, ""width"": 597}, ""text"": {""top"": 1670, ""left"": 395, ""height"": 158, ""width"": 296}, ""artdeco"": {""top"": 1670, ""left"": 101, ""height"": 147, ""width"": 180}, ""background"": {""top"": 0, ""left"": 10, ""height"": 2000, ""width"": 780}}"
ckj30js9k7b0y0sjh4ysn5uwn,"{""headline"": {""top"": 150, ""left"": 154, ""height"": 351, ""width"": 950}, ""subtitle"": {""top"": 510, ""left"": 202, ""height"": 121, ""width"": 858}, ""chart-title"": {""top"": 825, ""left"": 178, ""height"": 105, ""width"": 874}, ""chart-number"": {""top"": 942, ""left"": 182, ""height"": 708, ""width"": 882}, ""artdeco"": {""top"": 647, ""left"": 81, ""height"": 1157, ""width"": 1076}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
